Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,EWS,4693,4693,1
Mop Up,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,OBC,5080,5080,1
Mop Up,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,Open,3452,4572,4
Mop Up,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,SC,45922,55593,3
Mop Up,"AIIMS, Raipur",MBBS,Open Seat Quota,OBC,1555,1555,1
Mop Up,"AIIMS, Raipur",MBBS,Open Seat Quota,Open,1431,1431,1
Mop Up,"AIIMS, Raipur",MBBS,Open Seat Quota,Open PwD,290116,290116,1
Mop Up,"AIIMS, Raipur",MBBS,Open Seat Quota,SC,23342,23342,1
Mop Up,"AIIMS, Raipur",MBBS,Open Seat Quota,ST,58873,58873,1
Mop Up,"AIIMS, Rishikesh",MBBS,Open Seat Quota,OBC,1640,1640,1
Mop Up,"AIIMS, Rishikesh",MBBS,Open Seat Quota,Open PwD,68569,68569,1
Mop Up,"AIIMS, Rishikesh",MBBS,Open Seat Quota,ST,51247,51247,1
Mop Up,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,EWS,15146,15146,1
Mop Up,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,OBC,13605,15946,2
Mop Up,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,ST,110519,110519,1
Mop Up,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,OBC,18450,18703,4
Mop Up,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,Open,16994,17774,4
Mop Up,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,Open PwD,219758,219758,1
Mop Up,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,SC,91680,91680,1
Mop Up,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,ST,119598,119598,1
Mop Up,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,OBC,16992,17134,2
Mop Up,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,Open,13693,16266,4
Mop Up,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,Open PwD,562390,562390,1
