Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Round 1,"AIIMS, Kalyani",MBBS,Open Seat Quota,Open PwD,98649,127245,2
Round 1,"AIIMS, Kalyani",MBBS,Open Seat Quota,SC,12011,30121,18
Round 1,"AIIMS, Kalyani",MBBS,Open Seat Quota,SC PwD,486395,486395,1
Round 1,"AIIMS, Kalyani",MBBS,Open Seat Quota,ST,19993,58265,9
Round 1,"AIIMS, Kalyani",MBBS,Open Seat Quota,ST PwD,709835,709835,1
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,EWS,5776,7216,5
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,OBC,4988,6027,13
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,OBC PwD,303793,303793,1
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,Open,2217,4759,18
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,Open PwD,98681,98681,1
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,SC,24338,43707,7
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,SC PwD,362835,362835,1
Round 1,"AIIMS, Madurai",MBBS,Open Seat Quota,ST,59359,64970,4
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,EWS,2163,2743,12
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,EWS PwD,267035,267035,1
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,OBC,1806,2723,32
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,OBC PwD,175691,207206,2
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,Open,243,1628,48
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,Open PwD,51901,96581,3
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,SC,2527,19492,17
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,SC PwD,355241,355241,1
Round 1,"AIIMS, Nagpur",MBBS,Open Seat Quota,ST,37234,42764,9
Round 1,"AIIMS, New Delhi",MBBS,Non-Resident Indian,Open,775,2989,7
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,EWS,60,254,13
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,OBC,57,250,32
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,OBC PwD,17405,18235,2
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,Open,1,53,46
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,Open PwD,2856,3324,3
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,SC,116,875,18
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,SC PwD,116567,116567,1
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,ST,77,4820,9
Round 1,"AIIMS, New Delhi",MBBS,Open Seat Quota,ST PwD,53879,53879,1
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,EWS,1670,2272,12
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,EWS PwD,241698,241698,1
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,OBC,1604,2208,32
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,OBC PwD,163205,178211,2
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,Open,103,1519,46
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,Open PwD,106977,113445,3
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,SC,8727,19101,18
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,SC PwD,358413,358413,1
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,ST,24144,38351,9
Round 1,"AIIMS, Patna",MBBS,Open Seat Quota,ST PwD,672956,672956,1
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,EWS,3565,4688,9
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,EWS PwD,263793,263793,1
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,OBC,3546,4191,25
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,OBC PwD,183246,261802,2
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,Open,1337,3365,39
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,Open PwD,103030,170835,2
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,SC,20208,33751,15
Round 1,"AIIMS, Rai Bareli",MBBS,Open Seat Quota,ST,43233,53749,7
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,EWS,1485,1985,11
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,EWS PwD,223552,223552,1
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,OBC,1306,2018,32
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,OBC PwD,188596,188596,1
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,Open,637,1134,51
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,Open PwD,62253,89333,2
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,SC,7238,14861,17
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,SC PwD,104104,104104,1
Round 1,"AIIMS, Raipur",MBBS,Open Seat Quota,ST,29165,35474,9
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,EWS,1097,1556,12
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,EWS PwD,147593,147593,1
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,OBC,1066,1608,32
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,OBC PwD,92801,96867,2
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,Open,251,933,47
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,Open PwD,63468,84379,3
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,SC,7127,11440,18
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,SC PwD,250365,250365,1
Round 1,"AIIMS, Rishikesh",MBBS,Open Seat Quota,ST,20614,27207,9
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,EWS,773,1286,12
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,EWS PwD,203730,203730,1
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,OBC,613,1235,33
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,OBC PwD,68836,68836,1
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,Open,108,572,48
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,Open PwD,35125,41972,2
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,SC,1326,6706,18
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,SC PwD,232998,232998,1
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,ST,15036,19741,8
Round 1,"AIIMS-Bhopal,",MBBS,Open Seat Quota,ST PwD,191936,191936,1
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,EWS,8503,8675,2
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,OBC,9118,9425,4
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,Open,6494,8036,7
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,Open PwD,98150,98150,1
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,SC,52731,53241,2
Round 1,"ANUGRAH NARAYAN MAGADH
MEDICAL COLLEGE, GAYA",MBBS,All India,SC PwD,428628,428628,1
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,EWS,10999,11599,2
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,EWS PwD,462434,462434,1
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,OBC,10476,12700,8
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,Open,2282,10322,11
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,Open PwD,133275,133275,1
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,SC,47995,59374,3
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,SC PwD,748637,748637,1
Round 1,"ASSAM MEDICAL COLLEGE,
DIBRUGARH",MBBS,All India,ST,80839,90090,3
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,EWS,9158,9311,2
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,OBC,8867,10663,7
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,OBC PwD,351119,351119,1
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,Open,6546,8805,10
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,Open PwD,202556,202556,1
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,SC,46681,60802,4
Round 1,"ATAL BIHARI VAJPAYEE
GOVERNMENT MEDICAL
COLLEGE, VIDISHA",MBBS,All India,ST,71335,78590,2
Round 1,"Aarupadai Veedu Medical College
and Hospt., Puducherry",MBBS,Deemed/Paid Seats Quota,Open,108019,681707,127
Round 1,"Amrita Institute of Medical
Science, Kochi",MBBS,Deemed/Paid Seats Quota,Open,48689,153896,127
Round 1,"Amrita Institute of Medical
Science, Kochi",MBBS,Non-Resident Indian,Open,155013,822161,18
Round 1,"Amrita School of Dentistry, Kochi",BDS,Deemed/Paid Seats Quota,Open,142067,793217,28
Round 1,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,EWS,14000,14000,1
Round 1,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,OBC,13645,14065,4
Round 1,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,Open,8633,12745,9
Round 1,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,SC,59834,69643,2
Round 1,"Andaman and Nicobar Islands
Institute of Medical S",MBBS,All India,ST,92413,92413,1
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,EWS,6432,6510,3
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,OBC,5434,6696,9
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,OBC PwD,489419,489419,1
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,Open,3504,5110,15
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,Open PwD,289580,289580,1
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,SC,28999,48517,6
Round 1,"Andhra Medical College,
Visakhapatnam",MBBS,All India,ST,46384,58221,3
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,All India,EWS,415,415,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,All India,OBC,472,656,4
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,All India,Open,148,258,7
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,All India,SC,4725,5076,2
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,All India,ST,16359,16359,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,"Delhi NCR Children/Widows of
Personnel of the Armed Forces
(CW) Quota",OBC,23726,23726,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,"Delhi NCR Children/Widows of
Personnel of the Armed Forces
(CW) Quota",Open,27583,27583,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,EWS,4734,5139,8
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,OBC,7876,10782,20
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,OBC PwD,744978,744978,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,Open,1618,2833,35
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,Open PwD,682338,682338,1
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,SC,38618,45096,12
Round 1,"Atal Bihari Vajpayee Institute of
Medical Sciences & DR RML
HOSPITAL, NEW DELHI",MBBS,IP University Quota,ST,132878,182681,6
Round 1,"Autonomous State Medical
College , Fatehpur",MBBS,All India,EWS,11443,11655,2
Round 1,"Autonomous State Medical
College , Fatehpur",MBBS,All India,OBC,10823,11714,4
Round 1,"Autonomous State Medical
College , Fatehpur",MBBS,All India,Open,8471,9676,6
Round 1,"Autonomous State Medical
College , Fatehpur",MBBS,All India,SC,52624,52624,1
Round 1,"Autonomous State Medical
College , Fatehpur",MBBS,All India,SC PwD,869844,869844,1
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,EWS,11101,11101,1
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,OBC,11297,11677,4
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,Open,9942,10840,6
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,Open PwD,374892,374892,1
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,SC,55323,61130,2
Round 1,"Autonomous State Medical
College ,Etah",MBBS,All India,ST,84723,84723,1
Round 1,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,EWS,12427,12427,1
Round 1,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,OBC,11866,13098,4
Round 1,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,Open,8583,11828,7
Round 1,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,SC,64760,65476,2
Round 1,"Autonomous State Medical
College Society , Mirzapur",MBBS,All India,ST,92769,92769,1
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,EWS,12016,12559,2
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,OBC,12637,12883,3
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,OBC PwD,378876,378876,1
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,Open,10416,11596,5
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,Open PwD,315426,315426,1
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,SC,65278,66258,2
Round 1,"Autonomous State Medical
College, Ghazipur",MBBS,All India,ST,88325,88325,1
Round 1,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,EWS,11537,11537,1
Round 1,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,OBC,12023,12718,4
Round 1,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,Open,9824,11211,7
Round 1,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,SC,64101,67169,2
Round 1,"Autonomous State Medical
College, Pratapgarh",MBBS,All India,ST,90936,90936,1
Round 1,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,EWS,12611,12611,1
Round 1,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,OBC,12162,12985,4
Round 1,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,Open,9946,11452,6
Round 1,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,SC,67315,67610,3
Round 1,"Autonomous State Medical
College, Siddharthnagar",MBBS,All India,ST,92708,92708,1
Round 1,"Autonomous State Medical
college Society Hardoi",MBBS,All India,EWS,11983,12371,2
Round 1,"Autonomous State Medical
college Society Hardoi",MBBS,All India,OBC,12193,12685,4
Round 1,"Autonomous State Medical
college Society Hardoi",MBBS,All India,Open,11304,11783,5
Round 1,"Autonomous State Medical
college Society Hardoi",MBBS,All India,SC,62472,64213,3
Round 1,"Autonomous State Medical
college Society Hardoi",MBBS,All India,ST,89740,89740,1
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,EWS,959,1230,3
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,OBC,1313,1920,10
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,Open,205,706,15
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,SC,2737,9767,5
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,SC PwD,402342,402342,1
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,ST,7727,17173,2
Round 1,"B.J. MEDICAL COLLEGE,
AHMEDABAD",MBBS,All India,ST PwD,747841,747841,1
