Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
BDS Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala,
Kerala, 670503",BDS,All India,OBC,153786,153786,1
BDS Stray,"GOVT DENTAL COLLEGE Kannur,Pariyaram Medical College P O, Kannur, Kerala,
Kerala, 670503",BDS,All India,SC,296842,296842,1
BDS Stray,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg
Indore",BDS,All India,OBC,160119,160119,1
BDS Stray,"GOVT. COLLEGE OF DENTISTRY, INDORE,1 Sardar Patel Marg
Indore",BDS,All India,Open,128823,128823,1
BDS Stray,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL
CAMPUS, BANGALORE",BDS,All India,Open,92564,92564,1
BDS Stray,"GOVT. D.C. & RESEARCH INST,BANGALORE,FORT, VICTORIA HOSPITAL
CAMPUS, BANGALORE",BDS,All India,SC,266468,266468,1
BDS Stray,"GOVT. DC & RESEARCH INSt., BELLARY,GOVT DENTAL COLLEGE AND RI, VIMS
CAMPUS, CANTONMENT BELLARY",BDS,All India,Open,130331,151244,3
BDS Stray,"GOVT. DC & RESEARCH INSt., BELLARY,GOVT DENTAL COLLEGE AND RI, VIMS
CAMPUS, CANTONMENT BELLARY",BDS,All India,SC,266549,266549,1
BDS Stray,"GOVT. DENTAL COLL.& HOSP., JAMNAGAR,Opp. City Police Line,
Navagam Ghed,
Jamnagar",BDS,All India,OBC,160880,160880,1
BDS Stray,"GOVT. DENTAL COLL.& HOSP., JAMNAGAR,Opp. City Police Line,
Navagam Ghed,
Jamnagar",BDS,All India,SC,279001,279001,1
BDS Stray,"GOVT. DENTAL COLLEGE & HOSP.,AURANGABAD,Government Medical College
and Hospital Campus Dhanwantari Nagar Ghati Aurangabad, Maharashtra, 431001",BDS,All India,ST,492009,492009,1
BDS Stray,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,All India,OBC,148389,148389,1
BDS Stray,"GOVT. DENTAL COLLEGE & HOSP.,MUMBAI,St Georges Hospital Compound P D
Mellow road Fort Mumbai, Maharashtra, 400001",BDS,All India,SC,154109,154109,1
